z3kgrh0L_80,1075,0.301,0.054,0.749,0.925,1,49
yMtGmGa8KZ0,1305,0.550,0.119,0.888,0.804,1,88
tjqCzVjojCo,1426,0.000,0.075,0.166,0.895,1,127
pieVIsGmLsc,1198,0.539,0.491,0.752,0.823,1,119
HKjR70GCRPE,1628,0.465,0.215,0.910,0.980,1,400
HJzgJ9ZjvJk,1702,0.000,0.246,0.557,0.913,1,322
rFgb2ECMcrY,1027,0.147,0.095,0.558,0.942,1,121
2bxKkUgcqpk,1162,0.028,0.082,0.963,0.923,1,60
kLDpP9QEVBs,1611,0.176,0.166,0.674,0.726,1,321
_-Z6wFjXtGQ,1736,0.617,0.147,0.917,0.987,1,581
1ReZIMmD_8E,1454,0.458,0.098,0.924,0.988,1,239
r2llOyS-BmE,0917,0.243,0.321,0.620,0.870,1,1
C25wkwAMB-w,1445,0.574,0.081,0.997,1.000,1,175
BCiuXAuCKAU,1347,0.000,0.001,0.191,0.751,1,150
BCiuXAuCKAU,1354,0.686,0.002,0.972,0.633,1,157
GozLjpMNADg,0960,0.296,0.070,0.992,0.982,1,98
XglAvHaEtHY,1319,0.579,0.391,0.796,0.622,1,426
UOfuzrwkclM,1680,0.457,0.245,0.616,0.842,1,456
phrYEKv0rmw,1331,0.261,0.170,0.609,0.832,1,308
r2llOyS-BmE,1095,0.182,0.336,0.606,0.828,1,92
P60OxWahxBQ,0920,0.646,0.212,0.862,0.955,1,7
GozLjpMNADg,0960,0.296,0.070,0.992,0.982,1,98
C25wkwAMB-w,1635,0.345,0.073,0.790,0.994,1,248
aMYcLyh9OhU,1049,0.453,0.234,0.718,0.894,1,70
r2llOyS-BmE,1095,0.182,0.336,0.606,0.828,1,92
z3kgrh0L_80,1077,0.722,0.014,1.000,1.000,1,49
9mLYmkonWZQ,1692,0.026,0.117,0.569,0.997,1,218
UgZFdrNT6W0,0916,0.503,0.161,0.699,0.768,1,8
miB-wo2PfLI,1155,0.433,0.451,0.588,0.706,1,117
piYxcrMxVPw,1711,0.843,0.389,0.906,0.673,1,621
7YpF6DntOYw,1488,0.575,0.165,0.862,0.945,1,290
b50s4AlOOKY,0998,0.238,0.335,0.490,0.781,1,83
9mLYmkonWZQ,1693,0.014,0.048,0.862,0.994,1,218
P60OxWahxBQ,1195,0.509,0.340,0.839,0.933,1,204
9mLYmkonWZQ,1505,0.598,0.112,0.824,0.436,1,166
LIavUJVrXaI,0931,0.143,0.211,0.503,0.885,1,4
l-jxh8gpxuY,0999,0.012,0.045,0.342,0.983,1,71
HVAmkvLrthQ,0967,0.614,0.370,0.819,0.781,1,90
tEoJW9ycmSY,0910,0.525,0.262,0.764,0.972,1,2
phrYEKv0rmw,1298,0.524,0.381,0.972,0.998,1,304
rk8Xm0EAOWs,1539,0.641,0.137,1.000,0.871,1,255
lT1zdTL-3SM,1185,0.208,0.204,0.397,0.670,1,160
PmElx9ZVByw,1585,0.487,0.203,0.723,0.891,1,348
pieVIsGmLsc,1215,0.484,0.289,0.782,0.905,1,128
0f39OWEqJ24,1186,0.315,0.152,0.752,0.700,1,108
8JSxLhDMGtE,1019,0.388,0.033,0.920,0.995,1,32
l-jxh8gpxuY,1358,0.053,0.075,0.580,0.988,1,264
yvgCGJ6vfkY,1525,0.149,0.132,0.535,0.982,1,373
wfEOx36N4jA,1452,0.313,0.421,0.523,0.762,1,188
gjasEUDkbuc,1523,0.089,0.025,0.475,0.981,1,413
aMYcLyh9OhU,1033,0.412,0.351,0.531,0.736,1,54
2DUITARAsWQ,1466,0.452,0.153,0.963,0.990,1,214
SHBMiL5f_3Q,1285,0.492,0.136,0.976,0.979,1,98
j35JnR0Q7Es,1387,0.008,0.294,0.361,0.829,1,213
yMtGmGa8KZ0,1304,0.361,0.134,0.856,0.735,1,88
vfjywN5CN0Y,1032,0.344,0.086,0.953,0.996,1,32
Gfdg_GcaNe8,1410,0.432,0.041,0.987,0.981,1,299
mfsbYdLx9wE,1683,0.400,0.191,0.555,0.595,1,150
2KpThOF_QmE,0943,0.514,0.040,0.709,0.732,1,5
rUYsoIIE37A,1482,0.000,0.288,0.222,0.756,1,488
2bxKkUgcqpk,1162,0.028,0.082,0.963,0.923,1,60
phrYEKv0rmw,1759,0.189,0.098,0.632,0.982,1,562
xp67EC-Hvwk,1309,0.092,0.044,0.563,0.987,1,138
1ReZIMmD_8E,1269,0.081,0.128,0.439,1.000,1,130
rUYsoIIE37A,1486,0.013,0.307,0.208,0.749,1,488
oD_wxyTHJ2I,1213,0.522,0.286,0.695,0.871,1,127
GozLjpMNADg,1241,0.098,0.058,0.525,0.970,1,398
Ecivp8t3MdY,1339,0.133,0.175,0.387,0.975,1,98
GozLjpMNADg,1251,0.119,0.091,0.546,0.978,1,410
WKqbLbU68wU,1593,0.468,0.465,0.510,0.652,1,222
fGgnNCbXZ20,1054,0.407,0.136,0.894,0.665,1,39
rUYsoIIE37A,1748,0.377,0.198,0.654,0.845,1,689
UOfuzrwkclM,0940,0.418,0.427,0.703,0.876,1,11
9mLYmkonWZQ,1606,0.028,0.275,0.580,0.961,1,201
_-Z6wFjXtGQ,1178,0.506,0.249,0.930,1.000,1,109
piYxcrMxVPw,1711,0.843,0.389,0.906,0.673,1,621
xmqSaQPzL1E,1376,0.469,0.226,0.731,0.923,1,111
miB-wo2PfLI,1156,0.444,0.460,0.610,0.707,1,117
NEQ7Wpf-EtI,1121,0.097,0.109,0.422,0.878,1,201
-OyDO1g74vc,1546,0.370,0.130,0.674,0.568,1,158
9mLYmkonWZQ,1505,0.598,0.112,0.824,0.436,1,166
jgAwJ0RqmYg,1142,0.485,0.273,0.839,0.956,1,28
Hi8QeP_VPu0,1331,0.513,0.199,0.833,0.938,1,145
-ZFgsrolSxo,1195,0.428,0.267,0.700,0.882,1,118
j35JnR0Q7Es,1628,0.210,0.225,0.872,0.931,1,339
hbYvDvJrpNk,1411,0.352,0.016,1.000,0.991,1,651
2KpThOF_QmE,0944,0.442,0.040,0.704,0.716,1,5
fGgnNCbXZ20,0952,0.519,0.226,0.693,0.638,1,6
S0tkhGJjwLA,1636,0.352,0.001,0.556,0.790,1,278
2KpThOF_QmE,0944,0.442,0.040,0.704,0.716,1,5
lT1zdTL-3SM,1185,0.208,0.204,0.397,0.670,1,160
XF87VL5T0aA,0986,0.006,0.330,0.141,0.684,1,29
fD6VkIRlIRI,1783,0.000,0.162,0.339,1.000,1,367
gjasEUDkbuc,1452,0.624,0.515,0.761,0.768,1,354
_Ca3gOdOHxU,1131,0.460,0.338,0.563,0.838,1,333
rJKeqfTlAeY,1720,0.428,0.038,0.992,0.972,1,163
fGgnNCbXZ20,1056,0.440,0.132,0.877,0.639,1,39
GozLjpMNADg,1253,0.138,0.252,0.292,0.973,1,421
Db19rWN5BGo,1318,0.639,0.079,0.904,0.979,1,179
HVAmkvLrthQ,1792,0.103,0.239,0.457,0.788,1,479
GozLjpMNADg,1308,0.080,0.015,0.798,1.000,1,467
dgLApPvmfBE,1043,0.052,0.143,0.787,0.990,1,100
QJzocCGLdHU,1218,0.282,0.155,0.498,0.912,1,159
HVAmkvLrthQ,1103,0.153,0.215,0.514,0.765,1,154
26V9UzqSguo,1516,0.275,0.208,0.525,0.770,1,350
0wBYFahr3uI,1744,0.448,0.278,0.757,0.822,1,336
xO4ABy2iOQA,1462,0.029,0.104,0.729,0.992,1,362
TCmNvNLRWrc,1638,0.160,0.084,0.867,0.975,1,627
cWYJHb25EVs,1531,0.435,0.068,0.978,0.979,1,241
xO4ABy2iOQA,1363,0.266,0.039,0.983,0.984,1,318
QotkBTEePI8,1212,0.521,0.108,0.824,0.974,1,70
7YpF6DntOYw,1488,0.575,0.165,0.862,0.945,1,290
lWXhqIAvarw,1248,0.436,0.325,0.914,0.964,1,81
XF87VL5T0aA,1476,0.457,0.403,0.590,0.815,1,468
rJKeqfTlAeY,1786,0.217,0.055,0.898,0.954,1,180
phrYEKv0rmw,1780,0.000,0.000,0.211,0.751,1,571
mfsbYdLx9wE,1683,0.400,0.191,0.555,0.595,1,150
vfjywN5CN0Y,1032,0.344,0.086,0.953,0.996,1,32
XF87VL5T0aA,1476,0.457,0.403,0.590,0.815,1,468
2qQs3Y9OJX0,1317,0.404,0.193,0.735,0.932,1,478
rUYsoIIE37A,1481,0.335,0.176,0.527,0.572,1,482
P60OxWahxBQ,1068,0.125,0.302,0.300,0.969,1,133
dgLApPvmfBE,1043,0.052,0.143,0.787,0.990,1,100
xJmRNZVDDCY,1149,0.050,0.195,0.453,0.983,1,42
fD6VkIRlIRI,1783,0.000,0.162,0.339,1.000,1,367
C25wkwAMB-w,1637,0.377,0.044,0.838,0.978,1,248
xmqSaQPzL1E,1598,0.244,0.088,0.837,0.934,1,231
t0V4drbYDnc,1303,0.143,0.189,0.657,0.908,1,184
tNpZtigMc4g,0969,0.397,0.220,0.498,0.543,1,22
XF87VL5T0aA,0986,0.006,0.330,0.141,0.684,1,29
HKjR70GCRPE,1626,0.465,0.208,0.600,0.555,1,397
t0V4drbYDnc,1387,0.257,0.105,0.925,0.938,1,235
GozLjpMNADg,1308,0.080,0.015,0.798,1.000,1,467
jgAwJ0RqmYg,1140,0.639,0.105,0.830,0.978,1,28
LrDT25hmApw,1629,0.291,0.251,0.522,0.877,1,261
_-Z6wFjXtGQ,1180,0.555,0.222,0.920,0.981,1,109
t1LXrJOvPDg,1691,0.814,0.082,0.956,0.891,1,383
1ReZIMmD_8E,1048,0.410,0.086,0.962,0.896,1,22
Gfdg_GcaNe8,1410,0.432,0.041,0.987,0.981,1,299
UgZFdrNT6W0,0944,0.377,0.449,0.573,0.979,1,17
kAsz-76DTDE,1212,0.195,0.302,0.385,0.857,1,183
miB-wo2PfLI,1260,0.550,0.207,0.774,0.452,1,240
BY3sZmvUp-0,0929,0.452,0.046,0.995,1.000,1,11
xO4ABy2iOQA,1245,0.132,0.216,0.650,0.953,1,273
1ReZIMmD_8E,1424,0.452,0.226,0.871,0.954,1,233
_-Z6wFjXtGQ,1177,0.544,0.265,0.991,0.999,1,109
KWoSGtglCms,1564,0.392,0.171,0.964,0.857,1,326
wEAeql4z1O0,1612,0.536,0.219,0.781,0.710,1,343
yMtGmGa8KZ0,1462,0.599,0.122,0.997,0.988,1,106
BCiuXAuCKAU,1355,0.679,0.007,1.000,0.654,1,157
5LrOQEt_XVM,1480,0.299,0.221,0.602,0.884,1,226
yMtGmGa8KZ0,1304,0.361,0.134,0.856,0.735,1,88
lWXhqIAvarw,1248,0.436,0.325,0.914,0.964,1,81
HKjR70GCRPE,1413,0.108,0.102,0.498,0.964,1,283
HKjR70GCRPE,1621,0.497,0.204,0.928,0.985,1,394
rUYsoIIE37A,1310,0.116,0.322,0.360,0.688,1,309
yvgCGJ6vfkY,0985,0.429,0.126,0.984,0.959,1,43
BCiuXAuCKAU,1476,0.552,0.237,0.870,0.911,1,205
9QbzS8bZXFE,0991,0.194,0.331,0.528,0.755,1,40
-OyDO1g74vc,1548,0.507,0.129,0.831,0.701,1,162
U_WzY2k8IBM,1507,0.073,0.218,0.387,0.878,1,275
5LrOQEt_XVM,1655,0.688,0.218,0.925,0.802,1,296
oWhvucAskhk,0973,0.141,0.113,0.498,0.960,1,40
UOfuzrwkclM,0965,0.123,0.344,0.375,0.807,1,52
jqZpiHlJUig,1525,0.155,0.406,0.297,0.746,1,588
dgLApPvmfBE,1705,0.354,0.006,0.639,0.928,1,384
aMYcLyh9OhU,1064,0.075,0.257,0.500,0.922,1,80
jqZpiHlJUig,1526,0.159,0.398,0.265,0.727,1,588
C25wkwAMB-w,1636,0.395,0.041,0.837,0.976,1,248
HKjR70GCRPE,1428,0.554,0.407,0.824,0.977,1,294
B1MAUxpKaV8,1080,0.532,0.064,0.983,0.955,1,34
UgZFdrNT6W0,0915,0.506,0.165,0.714,0.780,1,8
aMYcLyh9OhU,1064,0.075,0.257,0.500,0.922,1,80
XF87VL5T0aA,1007,0.083,0.228,0.500,0.828,1,42
IKdBLciu_-A,1204,0.796,0.009,0.997,0.927,1,190
fD6VkIRlIRI,1710,0.132,0.161,0.665,0.846,1,322
hbYvDvJrpNk,0962,0.388,0.084,0.601,0.682,1,44
_-Z6wFjXtGQ,1185,0.472,0.227,0.874,0.982,1,109
XglAvHaEtHY,1197,0.809,0.415,0.975,0.835,1,333
rUYsoIIE37A,1481,0.335,0.176,0.527,0.572,1,482
jgAwJ0RqmYg,1169,0.439,0.126,0.843,0.971,1,31
HVAmkvLrthQ,1102,0.103,0.230,0.316,0.785,1,154
8JSxLhDMGtE,1017,0.345,0.023,0.914,0.969,1,32
rUYsoIIE37A,1486,0.362,0.219,0.597,0.565,1,482
pieVIsGmLsc,1581,0.399,0.228,0.617,0.568,1,323
SHBMiL5f_3Q,1285,0.492,0.136,0.976,0.979,1,98
_145Aa_xkuE,1102,0.345,0.214,0.554,0.977,1,50
2KpThOF_QmE,1182,0.515,0.038,0.809,0.906,1,116
QaIMUi-elFo,1428,0.135,0.053,0.813,0.977,1,241
GBXK_SyfisM,1248,0.381,0.353,0.501,0.631,1,364
Ie35yEssHko,1480,0.233,0.146,0.625,0.985,1,230
Hi8QeP_VPu0,1340,0.359,0.078,0.864,0.987,1,151
xmqSaQPzL1E,1380,0.515,0.086,0.768,0.944,1,111
sUVhd0YTKgw,1789,0.038,0.138,0.446,0.970,1,621
XglAvHaEtHY,1168,0.644,0.285,0.929,0.853,1,291
G5Yr20A5z_Q,1294,0.001,0.166,0.451,0.989,1,392
rUYsoIIE37A,1482,0.000,0.288,0.222,0.756,1,488
-OyDO1g74vc,1486,0.436,0.165,0.708,0.720,1,102
aMYcLyh9OhU,1056,0.706,0.253,0.933,0.903,1,70
PmElx9ZVByw,1585,0.487,0.203,0.723,0.891,1,348
fD6VkIRlIRI,0936,0.199,0.109,0.995,1.000,1,12
J4bt4y9ShTA,1730,0.000,0.139,0.354,1.000,1,320
UgZFdrNT6W0,1203,0.510,0.174,0.821,0.882,1,107
xmqSaQPzL1E,1713,0.277,0.250,0.578,0.955,1,261
aRbLw-dU2XY,1008,0.340,0.254,0.505,0.802,1,34
fD6VkIRlIRI,1785,0.001,0.055,0.296,0.991,1,367
HKjR70GCRPE,1705,0.191,0.082,0.573,0.997,1,452
9mLYmkonWZQ,1507,0.620,0.111,0.862,0.845,1,166
yMtGmGa8KZ0,1462,0.599,0.122,0.997,0.988,1,106
C25wkwAMB-w,1637,0.377,0.044,0.838,0.978,1,248
xp67EC-Hvwk,1658,0.548,0.043,0.860,0.796,1,272
Ie35yEssHko,1480,0.233,0.146,0.625,0.985,1,230
rCb9-U4TArw,1481,0.648,0.377,0.806,0.751,1,211
QotkBTEePI8,1337,0.151,0.093,0.616,0.913,1,100
HKjR70GCRPE,1734,0.573,0.247,0.967,0.961,1,474
TM5MPJIq1Is,1024,0.416,0.202,0.658,0.576,1,36
UOfuzrwkclM,0945,0.396,0.435,0.728,0.863,1,11
r2llOyS-BmE,1048,0.099,0.286,0.426,0.980,1,70
HKjR70GCRPE,1413,0.108,0.102,0.498,0.964,1,283
Db19rWN5BGo,1444,0.075,0.190,0.324,0.749,1,296
053oq2xB3oU,1352,0.023,0.173,0.601,0.867,1,522
8JSxLhDMGtE,0969,0.266,0.266,0.721,0.971,1,17
jgAwJ0RqmYg,1167,0.548,0.118,0.787,0.971,1,31
F3dPH6Xqf5M,1404,0.304,0.311,0.452,0.783,1,268
Ie35yEssHko,1713,0.018,0.019,0.932,1.000,1,314
E2jecoyAx1M,0904,0.554,0.641,0.635,0.873,1,3
YYWdB7h1INo,1636,0.419,0.163,0.853,0.981,1,266
XF87VL5T0aA,1033,0.615,0.360,0.774,0.602,1,72
Ie35yEssHko,1480,0.233,0.146,0.625,0.985,1,230
miB-wo2PfLI,1673,0.265,0.247,0.475,0.676,1,725
UOfuzrwkclM,1447,0.170,0.219,0.384,0.932,1,367
xO4ABy2iOQA,1321,0.585,0.017,0.935,0.994,1,304
YYWdB7h1INo,1636,0.419,0.163,0.853,0.981,1,266
IuPC-z-M9u8,1727,0.491,0.272,0.785,0.706,1,396
wfEOx36N4jA,1453,0.321,0.413,0.534,0.769,1,188
2bxKkUgcqpk,1177,0.060,0.092,0.982,0.961,1,69
bSZiZ4rOC7c,1396,0.375,0.231,0.626,0.871,1,171
cc4y-yYm5Ao,1796,0.635,0.261,0.847,0.879,1,193
b5pRYl_djbs,1329,0.445,0.472,0.585,0.956,1,243
XV_FF3WC7kA,1159,0.677,0.235,0.704,0.385,1,212
l-jxh8gpxuY,1703,0.026,0.015,0.585,0.990,1,333
HKjR70GCRPE,1628,0.465,0.215,0.910,0.980,1,400
XglAvHaEtHY,1321,0.567,0.399,0.780,0.615,1,435
l-jxh8gpxuY,0995,0.000,0.051,0.321,0.995,1,68
GozLjpMNADg,1247,0.032,0.192,0.401,0.964,1,410
HKjR70GCRPE,1745,0.412,0.176,0.896,0.995,1,494
oITFHwzfw_k,0983,0.000,0.033,0.223,0.992,1,74
Ksd1JQFHYWA,1712,0.641,0.193,0.779,0.957,1,589
aMYcLyh9OhU,1049,0.453,0.234,0.718,0.894,1,70
XglAvHaEtHY,1075,0.325,0.505,0.427,0.740,1,194
rUYsoIIE37A,1485,0.320,0.239,0.520,0.603,1,482
N5UD8FGzDek,1457,0.435,0.002,0.957,0.981,1,310
xmqSaQPzL1E,1376,0.469,0.226,0.731,0.923,1,111
1ReZIMmD_8E,1079,0.350,0.209,0.565,0.992,1,26
wfEOx36N4jA,1453,0.321,0.413,0.534,0.769,1,188
aMYcLyh9OhU,1068,0.283,0.202,0.633,0.895,1,84
rUYsoIIE37A,1309,0.220,0.325,0.537,0.727,1,309
dgLApPvmfBE,1734,0.357,0.087,0.837,0.980,1,384
j35JnR0Q7Es,1394,0.352,0.193,0.569,0.943,1,218
phrYEKv0rmw,1692,0.166,0.222,0.806,0.984,1,531
2KpThOF_QmE,0946,0.497,0.037,0.695,0.726,1,5
fD6VkIRlIRI,0934,0.321,0.105,0.952,0.991,1,12
oq_bufAhyl8,1598,0.014,0.009,0.620,0.949,1,253
fGgnNCbXZ20,1388,0.454,0.262,0.723,0.621,1,155
XF87VL5T0aA,1476,0.457,0.403,0.590,0.815,1,468
9mLYmkonWZQ,1607,0.083,0.249,0.674,0.922,1,201
fNcxxBjEOgw,1476,0.360,0.226,0.625,0.905,1,428
cKA-qeZuH_w,1039,0.002,0.119,0.391,0.976,1,81
HKjR70GCRPE,1728,0.555,0.191,0.962,0.997,1,474
skiZueh4lfY,0981,0.000,0.308,0.412,0.886,1,49
X5wWhZ2r9kc,1757,0.294,0.304,0.627,0.826,1,347
rUYsoIIE37A,1315,0.105,0.235,0.306,0.613,1,309
phrYEKv0rmw,1298,0.524,0.381,0.972,0.998,1,304
kAsz-76DTDE,1351,0.345,0.199,0.849,0.870,1,328
1ReZIMmD_8E,1459,0.127,0.099,0.617,0.973,1,241
Hi8QeP_VPu0,1316,0.254,0.079,0.863,0.992,1,143
_-Z6wFjXtGQ,1499,0.455,0.252,0.671,0.949,1,311
T-Fc9ctuNVI,1717,0.073,0.049,0.279,0.452,1,514
SHBMiL5f_3Q,1285,0.492,0.136,0.976,0.979,1,98
5LrOQEt_XVM,1479,0.426,0.216,0.703,0.801,1,226
gjdgj04FzR0,1474,0.469,0.021,0.850,0.958,1,288
2bxKkUgcqpk,1162,0.028,0.082,0.963,0.923,1,60
j35JnR0Q7Es,1394,0.352,0.193,0.569,0.943,1,218
jqZpiHlJUig,1525,0.155,0.406,0.297,0.746,1,588
TM5MPJIq1Is,1029,0.404,0.171,0.648,0.592,1,36
TzaVHtLXOzY,1784,0.159,0.032,0.956,1.000,1,170
32HR3MnDZ8g,1477,0.424,0.130,0.853,0.961,1,150
9mLYmkonWZQ,1694,0.016,0.009,0.670,0.978,1,220
UOfuzrwkclM,1447,0.170,0.219,0.384,0.932,1,367
_Ca3gOdOHxU,1146,0.628,0.102,0.859,0.561,1,379
LIavUJVrXaI,0961,0.529,0.288,0.862,0.762,1,17
pieVIsGmLsc,1200,0.505,0.457,0.763,0.818,1,119
jgAwJ0RqmYg,1143,0.535,0.236,0.834,0.973,1,28
IKdBLciu_-A,1321,0.561,0.375,1.000,0.991,1,237
kAsz-76DTDE,1213,0.192,0.296,0.503,0.829,1,183
9mLYmkonWZQ,1692,0.026,0.117,0.569,0.997,1,218
AN07xQokfiE,1086,0.619,0.058,0.925,0.897,1,51
yMtGmGa8KZ0,1398,0.440,0.069,0.996,0.995,1,97
phrYEKv0rmw,1781,0.143,0.011,0.321,0.364,1,571
xO4ABy2iOQA,1158,0.515,0.299,0.921,0.974,1,229
1ReZIMmD_8E,1428,0.113,0.088,0.556,0.981,1,239
fD6VkIRlIRI,1785,0.001,0.055,0.296,0.991,1,367
rFgb2ECMcrY,1027,0.147,0.095,0.558,0.942,1,121
_-Z6wFjXtGQ,1736,0.617,0.147,0.917,0.987,1,581
fNcxxBjEOgw,1475,0.277,0.305,0.488,0.861,1,424
oq_bufAhyl8,1258,0.521,0.114,0.871,0.585,1,147
TM5MPJIq1Is,1396,0.408,0.155,0.782,0.643,1,212
xO4ABy2iOQA,1082,0.590,0.181,0.751,0.742,1,140
PmElx9ZVByw,1585,0.487,0.203,0.723,0.891,1,348
BY3sZmvUp-0,1321,0.220,0.007,0.997,1.000,1,117
miB-wo2PfLI,1045,0.034,0.332,0.343,0.991,1,74
_Ca3gOdOHxU,1008,0.440,0.117,0.822,0.972,1,107
rUYsoIIE37A,1309,0.220,0.325,0.537,0.727,1,309
HJzgJ9ZjvJk,1702,0.000,0.246,0.557,0.913,1,322
UgZFdrNT6W0,0924,0.323,0.142,0.590,0.742,1,9
HKjR70GCRPE,1495,0.458,0.074,0.842,0.982,1,342
PcFEhUKhN6g,1254,0.557,0.165,0.941,0.841,1,86
GozLjpMNADg,1269,0.000,0.000,0.418,0.982,1,457
1ReZIMmD_8E,1335,0.096,0.198,0.508,0.794,1,211
pieVIsGmLsc,1215,0.484,0.289,0.782,0.905,1,128
-OyDO1g74vc,1174,0.156,0.423,0.296,0.946,1,24
UOfuzrwkclM,0945,0.396,0.435,0.728,0.863,1,11
rk8Xm0EAOWs,1539,0.641,0.137,1.000,0.871,1,255
XF87VL5T0aA,1146,0.026,0.271,0.160,0.816,1,201
G5Yr20A5z_Q,0911,0.838,0.237,0.971,0.971,1,15
QotkBTEePI8,1366,0.520,0.117,0.783,0.888,1,108
tjqCzVjojCo,1446,0.506,0.115,0.996,0.968,1,135
_-Z6wFjXtGQ,1177,0.352,0.275,0.589,1.000,1,110
wEAeql4z1O0,1048,0.644,0.144,0.977,0.877,1,68
aMYcLyh9OhU,1049,0.453,0.234,0.718,0.894,1,70
vfjywN5CN0Y,1032,0.344,0.086,0.953,0.996,1,32
j35JnR0Q7Es,1386,0.016,0.285,0.370,0.838,1,213
XF87VL5T0aA,1025,0.194,0.178,0.358,0.572,1,61
BCiuXAuCKAU,1348,0.000,0.013,0.195,0.688,1,150
UgZFdrNT6W0,0912,0.284,0.134,0.524,0.625,1,9
2FIHxnZKg6A,1227,0.113,0.304,0.524,0.852,1,127
xmqSaQPzL1E,1595,0.183,0.054,0.638,0.932,1,228
hbYvDvJrpNk,0962,0.388,0.084,0.601,0.682,1,44
PmElx9ZVByw,1679,0.416,0.296,0.883,0.899,1,368
x-6CtPWVi6E,1410,0.224,0.006,0.629,0.978,1,274
mkcDANJjDcM,1083,0.139,0.022,0.829,0.936,1,53
9QbzS8bZXFE,0991,0.194,0.331,0.528,0.755,1,40
l-jxh8gpxuY,0997,0.150,0.033,0.647,0.800,1,58
gjasEUDkbuc,1516,0.617,0.450,0.851,1.000,1,395
UgZFdrNT6W0,0913,0.287,0.130,0.518,0.606,1,9
xmqSaQPzL1E,1595,0.183,0.054,0.638,0.932,1,228
phrYEKv0rmw,1759,0.189,0.098,0.632,0.982,1,562
HKjR70GCRPE,1729,0.558,0.199,0.953,0.983,1,474
BCiuXAuCKAU,1355,0.679,0.007,1.000,0.654,1,157
